dis,sign,add,totalm2,zone,tradeymd,tradef,totalf,state,mainuse,mater,comy,totalbm2,room,hall,health,sep,org,tp,unitp,parkcat,parkm2,parkp,mainbm2,auxbm2,balm2,ele,建物,房地(土地+建物),房地(土地+建物)+車位,住,其他都市土地使用分區,商,住商用,住家用,其他主要用途,商業用,工業用,辦公用,磚造,鋼筋混凝土造,鋼骨造,其他車位類別,坡道平面,機械車位,無車位,tradeyr,buildyr,age,住宅大樓(11層含以上有電梯),公寓(5樓含以下無電梯),華廈(10層含以下有電梯),透天厝,year_average_cpi,year_increase_cpi,med,lat,lng,park_d,park_q,mu_d,mu_q,lib_d,lib_q,mrt_d,mrt_q,edu_d,edu_q,fire_d,fire_q,dead_d,dead_q,pol_d,pol_q,post_d,post_q,hosp_d,hosp_q,fin_d,fin_q
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街２１９巷３４弄１號地下一樓,15.29,住,1110921,0,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,810717,47.07,1,1,1,1,1,8080000,171659,無車位,0.0,0,34.94,0.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,111,81,30,0,0,1,0,107.12,0.0,593000,25.089373,121.5995,1,15,1,0,1,0,1,4,1,2,1,1,1,0,1,2,1,1,1,35,1,12
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段４２０巷１５號五樓之３,33.48,住,1110914,5,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860515,152.8,2,2,1,1,1,34900000,228403,坡道平面,0.0,0,81.72,3.32,5.82,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,86,25,1,0,0,0,107.12,0.0,593000,25.0752954,121.6081045,1,11,1,0,1,1,1,5,1,4,1,1,1,0,1,1,1,1,1,50,1,11
大同區,房地(土地+建物)+車位,臺北市大同區平陽街２３號七樓,15.71,商,1110930,7,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910412,161.16,3,2,2,1,1,29600000,183668,機械車位,0.0,0,99.33,0.0,11.71,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,111,91,20,1,0,0,0,107.12,0.0,484000,25.0550838,121.5174004,1,26,1,1,1,3,1,27,1,11,1,6,1,0,1,10,1,8,1,228,1,101
大同區,房地(土地+建物),臺北市大同區承德路一段１０５號九樓之５,3.73,商,1110917,9,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,781227,43.96,1,0,1,1,1,11000000,250227,無車位,0.0,0,30.6,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,111,78,33,1,0,0,0,107.12,0.0,484000,25.0528802,121.5179119,1,24,1,2,1,3,1,19,1,9,1,4,1,0,1,11,1,11,1,229,1,109
大同區,房地(土地+建物),臺北市大同區寧夏路３２號六樓之２,7.38,商,1110903,6,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711224,69.73,3,1,1,1,1,9400000,134806,無車位,0.0,0,52.95,0.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,71,40,1,0,0,0,107.12,0.0,484000,25.0559543,121.5151416,1,21,1,1,1,3,1,27,1,16,1,4,1,0,1,10,1,8,1,205,1,88
大同區,房地(土地+建物)+車位,臺北市大同區民權西路１６０巷１８弄６號六樓之６,15.61,住,1110904,6,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101227,143.2,2,2,2,1,1,31000000,254237,坡道平面,32.28,2800000,63.89,6.14,4.19,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,110,1,1,0,0,0,107.12,0.0,484000,25.0621751,121.5154648,1,22,1,0,1,3,1,16,1,16,1,4,1,0,1,6,1,7,1,176,1,61
萬華區,房地(土地+建物),臺北市萬華區開封街二段３２號四樓,13.56,商,1110926,4,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,800128,124.2,0,1,1,1,1,20663500,166373,無車位,0.0,0,87.97,0.89,3.33,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,111,80,31,0,0,1,0,107.12,0.0,446000,25.0461835,121.5081297,1,16,1,4,1,1,1,17,1,4,1,2,1,0,1,7,1,11,1,132,1,98
萬華區,房地(土地+建物),臺北市萬華區成都路８１號七樓之２,5.35,商,1110926,7,13,住宅大樓(11層含以上有電梯),其他主要用途,鋼筋混凝土造,911224,52.71,1,1,1,1,1,10480000,198824,無車位,0.0,0,30.77,0.0,3.77,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,111,91,20,1,0,0,0,107.12,0.0,446000,25.0431251,121.5052835,1,14,1,3,1,2,1,12,1,8,1,3,1,0,1,6,1,9,1,117,1,78
大安區,房地(土地+建物),臺北市大安區敦化南路二段６３巷６５號十二樓之２,12.22,其他都市土地使用分區,1110903,12,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741218,123.53,2,2,2,1,1,39500000,319760,無車位,0.0,0,87.78,0.0,9.95,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,1,0,0,0,107.12,0.0,704000,25.0310356,121.5520081,1,26,1,0,1,3,1,10,1,10,1,1,1,0,1,3,1,5,1,330,1,118
松山區,房地(土地+建物),臺北市松山區富錦街５８１巷１５號三樓,40.0,其他都市土地使用分區,1110905,3,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590306,110.59,3,2,2,1,0,22700000,205263,無車位,0.0,0,96.58,14.01,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,59,52,0,1,0,0,107.12,0.0,639000,25.062663,121.566467,1,14,1,0,1,1,1,0,1,6,1,0,1,0,1,2,1,1,1,90,1,10
內湖區,房地(土地+建物),臺北市內湖區金湖路３７６號六樓之１,12.32,住,1110918,6,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880415,48.81,1,1,1,1,1,13000000,266339,無車位,0.0,0,31.88,0.0,3.92,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,88,23,0,0,1,0,107.12,0.0,593000,25.0736343,121.6046559,1,13,1,0,1,0,1,4,1,5,1,0,1,0,1,0,1,1,1,41,1,10
內湖區,房地(土地+建物),臺北市內湖區民權東路六段２９６巷９３號五樓,41.67,住,1110917,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770712,116.05,5,3,3,1,0,19800000,170616,無車位,0.0,0,96.15,0.0,10.07,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,77,34,0,1,0,0,107.12,0.0,593000,25.0704979,121.6082033,1,17,1,0,1,1,1,5,1,6,1,1,1,0,1,1,1,1,1,73,1,12
內湖區,房地(土地+建物),臺北市內湖區民權東路六段１８０巷６號十樓之９,6.08,商,1110902,10,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,881102,46.51,0,0,0,0,1,8280000,178026,無車位,0.0,0,31.95,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,111,88,23,1,0,0,0,107.12,0.0,593000,25.0682538,121.5924364,1,16,1,1,1,1,1,0,1,2,1,3,1,0,1,1,1,2,1,18,1,8
南港區,房地(土地+建物),臺北市南港區南港路二段２１２巷１弄８號三樓,25.89,其他都市土地使用分區,1110901,3,5,公寓(5樓含以下無電梯),住家用,磚造,580610,79.79,3,1,1,1,0,15000000,187993,無車位,0.0,0,79.79,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,111,58,53,0,1,0,0,107.12,0.0,517000,25.0537892,121.5992547,1,17,1,0,1,2,1,6,1,6,1,0,1,0,1,2,1,3,1,26,1,10
信義區,房地(土地+建物),臺北市信義區松隆路１５７號二樓,29.35,住,1110906,2,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800107,168.6,3,2,2,1,1,27880000,165372,無車位,0.0,0,85.88,55.28,10.01,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,80,31,0,0,1,0,107.12,0.0,550000,25.0473048,121.5724762,1,30,1,0,1,2,1,16,1,7,1,4,1,0,1,2,1,4,1,207,1,64
內湖區,房地(土地+建物),臺北市內湖區康寧路三段１８９巷５號九樓,28.33,商,1110910,9,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790924,148.15,3,2,2,1,1,23800000,160648,無車位,0.0,0,93.73,3.01,14.44,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,79,32,0,0,1,0,107.12,0.0,593000,25.070258,121.612278,1,19,1,0,1,1,1,5,1,6,1,1,1,0,1,2,1,2,1,87,1,13
中山區,房地(土地+建物),臺北市中山區龍江路３５６巷７２號二樓,23.13,住,1110905,2,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720221,138.51000000000002,4,2,2,1,0,22250000,160638,無車位,0.0,0,117.52,0.0,15.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,0,1,0,107.12,0.0,567000,25.065893,121.538028,1,15,1,0,1,1,1,5,1,6,1,2,1,1,1,1,1,3,1,147,1,38
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街２１０巷４１號五樓,41.48,住,1110909,5,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891101,219.29,4,2,3,1,1,42580000,194172,坡道平面,38.21,0,123.57,0.0,16.85,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,89,22,1,0,0,0,107.12,0.0,593000,25.0800697,121.5978811,1,17,1,0,1,0,1,4,1,7,1,1,1,0,1,3,1,2,1,90,1,18
內湖區,房地(土地+建物),臺北市內湖區安泰街５１巷５號五樓,22.74,住,1110911,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730706,84.35000000000001,2,2,1,1,0,9500000,112626,無車位,0.0,0,69.78,0.0,5.81,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,73,38,0,1,0,0,107.12,0.0,593000,25.0744239,121.6175746,1,14,1,0,1,1,1,1,1,4,1,1,1,0,1,2,1,1,1,74,1,5
中正區,房地(土地+建物)+車位,臺北市中正區仁愛路一段２３巷１７號三樓,37.49,住,1110908,3,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031113,211.12,3,2,2,1,1,64180000,317807,其他車位類別,21.76,4000000,81.55,8.3,3.66,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,111,103,8,0,0,1,0,107.12,0.0,659000,25.0397952,121.5233861,1,16,1,5,1,1,1,34,1,10,1,4,1,0,1,5,1,12,1,107,1,57
萬華區,房地(土地+建物)+車位,臺北市萬華區大理街３０號三樓,11.22,商,1110924,3,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041022,82.32,2,2,1,1,1,17600000,210751,其他車位類別,7.35,1800000,40.88,1.64,7.06,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,111,104,7,1,0,0,0,107.12,0.0,446000,25.0345587,121.5016021,1,21,1,1,1,5,1,7,1,17,1,3,1,0,1,8,1,7,1,180,1,28
萬華區,房地(土地+建物),臺北市萬華區萬大路１８７巷３弄１３號五樓,12.42,商,1110908,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640508,31.18,0,0,0,0,0,4980000,159718,無車位,0.0,0,31.18,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,64,47,0,1,0,0,107.12,0.0,446000,25.0288295,121.5013375,1,16,1,1,1,6,1,3,1,16,1,2,1,0,1,6,1,3,1,226,1,21
大同區,房地(土地+建物),臺北市大同區歸綏街１８１號九樓之１２,1.73,商,1110917,9,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,680925,19.35,0,0,0,0,1,3400000,175711,無車位,0.0,0,16.75,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,111,68,43,0,0,1,0,107.12,0.0,484000,25.058278,121.513121,1,20,1,0,1,3,1,22,1,16,1,4,1,0,1,7,1,6,1,171,1,73
大同區,房地(土地+建物),臺北市大同區迪化街二段１２８號二樓,24.81,住,1110918,2,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720623,132.04,4,2,3,1,0,22080000,167222,無車位,0.0,0,101.05,0.0,13.31,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,0,1,0,107.12,0.0,484000,25.0661646,121.5095412,1,12,1,0,1,3,1,7,1,9,1,3,1,0,1,5,1,3,1,88,1,18
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路３３１號十三樓之１,42.63,住,1110911,13,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860109,190.04,4,2,2,1,1,31600000,166281,坡道平面,0.0,2500000,100.78,5.33,17.13,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,86,25,1,0,0,0,107.12,0.0,446000,25.0239617,121.5003867,1,9,1,0,1,5,1,0,1,11,1,2,1,0,1,4,1,4,1,192,1,14
大同區,房地(土地+建物)+車位,臺北市大同區民族西路７６巷２弄６號八樓之１,25.19,住,1110911,8,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830926,136.71,3,2,2,1,1,25280000,184917,坡道平面,0.0,0,95.02,16.18,14.8,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,83,28,0,0,1,0,107.12,0.0,484000,25.0678947,121.5173371,1,22,1,1,1,2,1,16,1,15,1,3,1,0,1,6,1,6,1,124,1,41
文山區,房地(土地+建物)+車位,臺北市文山區木柵路二段１０９巷１９號三樓,35.2,住,1110921,3,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,841124,132.89,3,1,4,1,0,16500000,124163,坡道平面,0.0,0,83.01,1.76,8.56,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,84,27,0,1,0,0,107.12,0.0,579000,24.9894639,121.562462,1,18,1,0,1,2,1,0,1,12,1,1,1,0,1,3,1,2,1,80,1,13
中正區,房地(土地+建物),臺北市中正區和平西路二段１５號三樓,36.25,其他都市土地使用分區,1110906,3,7,華廈(10層含以下有電梯),其他主要用途,鋼筋混凝土造,690129,204.58,3,2,3,1,1,32100000,156907,無車位,0.0,0,170.99,0.0,33.59,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,111,69,42,0,0,1,0,107.12,0.0,659000,25.0282985,121.5138785,1,6,1,6,1,2,1,19,1,11,1,2,1,0,1,6,1,5,1,145,1,27
文山區,房地(土地+建物),臺北市文山區木新路三段３１０巷１２弄６號,36.66,住,1110910,1,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640204,93.18,3,2,2,1,0,19600000,210346,無車位,0.0,0,93.18,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,64,47,0,1,0,0,107.12,0.0,579000,24.9819883,121.5572365,1,13,1,0,1,3,1,0,1,9,1,3,1,0,1,2,1,2,1,57,1,5
文山區,房地(土地+建物),臺北市文山區興隆路四段２９巷２弄６號三樓,28.98,住,1110912,3,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830101,86.17,3,2,2,1,0,12800000,148544,無車位,0.0,0,74.18,0.0,11.99,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,83,28,0,1,0,0,107.12,0.0,579000,24.9904766,121.5598047,1,17,1,0,1,3,1,0,1,11,1,1,1,0,1,2,1,2,1,67,1,11
文山區,房地(土地+建物),臺北市文山區木柵路二段１０９巷３０號五樓,51.7,住,1110905,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760924,141.67999999999998,4,2,2,1,1,12850000,90697,無車位,0.0,0,118.98,0.0,11.25,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,76,35,0,1,0,0,107.12,0.0,579000,24.9906973,121.5637433,1,18,1,0,1,2,1,0,1,11,1,1,1,0,1,3,1,3,1,72,1,11
文山區,房地(土地+建物),臺北市文山區木柵路一段５９巷３３號,31.04,住,1110915,1,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701223,94.9,3,2,1,1,0,17200000,181243,無車位,0.0,0,80.97,6.81,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,70,41,0,1,0,0,107.12,0.0,579000,24.988224,121.547382,1,9,1,0,1,2,1,8,1,8,1,1,1,0,1,3,1,3,1,58,1,14
文山區,房地(土地+建物),臺北市文山區興隆路三段１８５巷９弄２號五樓,37.79,住,1110914,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720823,101.58,4,3,2,1,1,10600000,104351,無車位,0.0,0,66.78,9.46,14.49,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,1,0,0,107.12,0.0,579000,24.9955449,121.5620723,1,23,1,0,1,2,1,2,1,10,1,1,1,0,1,3,1,3,1,45,1,10
文山區,房地(土地+建物),臺北市文山區興隆路四段３３號三樓,24.85,住,1110905,3,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830101,73.16,3,2,1,1,0,9500000,129852,無車位,0.0,0,69.68,0.0,3.48,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,83,28,0,1,0,0,107.12,0.0,579000,24.9904062,121.5595826,1,17,1,0,1,3,1,0,1,11,1,1,1,0,1,2,1,2,1,68,1,13
文山區,房地(土地+建物),臺北市文山區景興路２６２號十二樓,3.78,商,1110907,12,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981028,43.510000000000005,1,1,1,1,1,9200000,211446,無車位,0.0,0,16.51,0.0,9.66,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,98,13,1,0,0,0,107.12,0.0,579000,24.9901061,121.5427503,1,11,1,0,1,2,1,8,1,8,1,1,1,0,1,3,1,3,1,71,1,15
萬華區,房地(土地+建物),臺北市萬華區峨眉街５號五樓之１７,5.35,商,1110921,5,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,761105,31.08,1,1,1,1,1,5100000,164093,無車位,0.0,0,20.34,0.0,2.28,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,111,76,35,0,0,1,0,107.12,0.0,446000,25.04344,121.5079851,1,16,1,4,1,2,1,20,1,9,1,2,1,0,1,8,1,11,1,126,1,95
內湖區,房地(土地+建物),臺北市內湖區南京東路六段９３號三樓,49.24,住,1110910,3,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860526,130.89999999999998,3,2,2,1,1,21560000,164706,無車位,0.0,0,74.88,0.0,8.44,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,86,25,0,0,1,0,107.12,0.0,593000,25.0552978,121.5770008,1,20,1,0,1,1,1,5,1,3,1,0,1,0,1,2,1,3,1,43,1,9
中山區,房地(土地+建物),臺北市中山區龍江路２８８號二樓,7.15,住,1110914,2,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,890302,34.34,1,1,1,1,1,8620000,251019,無車位,0.0,0,20.18,1.04,2.21,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,111,89,22,0,0,1,0,107.12,0.0,567000,25.0611922,121.5406572,1,22,1,0,1,1,1,6,1,8,1,3,1,1,1,3,1,5,1,207,1,93
中山區,房地(土地+建物),臺北市中山區龍江路４１２巷３３號五樓,22.6,商,1110911,5,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711029,92.02,4,0,3,1,0,15100000,164095,無車位,0.0,0,75.31,0.0,16.71,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,111,71,40,0,1,0,0,107.12,0.0,567000,25.0677072,121.5394216,1,11,1,0,1,1,1,1,1,5,1,2,1,1,1,1,1,3,1,105,1,21
中山區,房地(土地+建物),臺北市中山區北安路８０５巷２號四樓,22.85,住,1110914,4,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,671218,103.74,3,2,2,1,1,26000000,250627,無車位,0.0,0,81.39,0.0,13.26,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,67,44,0,0,1,0,107.12,0.0,567000,25.0858409,121.5542268,1,33,1,0,1,1,1,4,1,5,1,1,1,0,1,0,1,3,1,52,1,18
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路１５９號八樓,45.35,其他都市土地使用分區,1110908,8,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1030129,325.05,4,2,2,1,1,38080000,123117,坡道平面,51.49,4400000,158.01,8.09,14.15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,111,103,8,1,0,0,0,107.12,0.0,593000,25.059107,121.5891826,1,13,1,0,1,1,1,0,1,5,1,0,1,0,1,3,1,1,1,13,1,4
中山區,房地(土地+建物),臺北市中山區林森北路４０９號五樓之１２,3.06,商,1110925,5,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,710531,34.81,1,1,1,1,1,6000000,172364,無車位,0.0,0,24.29,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,111,71,40,1,0,0,0,107.12,0.0,567000,25.0594947,121.525764,1,25,1,0,1,2,1,25,1,8,1,1,1,0,1,3,1,6,1,250,1,100
松山區,房地(土地+建物),臺北市松山區民權東路三段１３６號二樓之５,16.78,住,1110921,2,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,701202,165.63,4,1,4,1,1,37300000,225201,無車位,0.0,0,117.46,0.0,20.79,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,111,70,41,1,0,0,0,107.12,0.0,639000,25.0618235,121.5464224,1,20,1,0,1,3,1,4,1,7,1,0,1,0,1,2,1,5,1,171,1,78
信義區,房地(土地+建物),臺北市信義區嘉興街２５６巷１０號三樓之１,13.49,住,1110902,3,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750314,61.51,2,1,1,1,0,14350000,233295,無車位,0.0,0,41.58,0.0,7.49,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,75,36,0,0,1,0,107.12,0.0,550000,25.024957,121.555374,1,21,1,0,1,1,1,8,1,9,1,1,1,0,1,4,1,3,1,227,1,67
信義區,房地(土地+建物),臺北市信義區吳興街３２０巷６之１號四樓,26.95,住,1110913,4,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740518,97.15,3,2,1,1,0,16500000,169840,無車位,0.0,0,76.72,0.0,9.64,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,74,37,0,1,0,0,107.12,0.0,550000,25.025905,121.565491,1,21,1,0,1,2,1,8,1,5,1,3,1,0,1,4,1,3,1,85,1,41
信義區,房地(土地+建物),臺北市信義區忠孝東路五段５０８號三樓之１,5.69,住,1110924,3,28,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,820813,65.6,0,1,0,1,1,14580000,222256,無車位,0.0,0,35.33,0.0,7.25,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,111,82,29,1,0,0,0,107.12,0.0,550000,25.0409849,121.5786202,1,32,1,0,1,2,1,11,1,11,1,1,1,0,1,6,1,5,1,246,1,42
信義區,房地(土地+建物),臺北市信義區莊敬路３９１巷３弄１號二樓,33.25,住,1110920,2,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610623,99.6,3,2,2,1,0,21700000,217871,無車位,0.0,0,99.6,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,61,50,0,1,0,0,107.12,0.0,550000,25.0282367,121.5655538,1,24,1,0,1,2,1,8,1,6,1,3,1,0,1,4,1,4,1,89,1,59
士林區,房地(土地+建物),臺北市士林區福港街２８０巷５號,27.0,住,1110904,1,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720714,147.02,5,2,2,1,0,21500000,146239,無車位,0.0,0,83.48,63.54,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,72,39,0,1,0,0,107.12,0.0,527000,25.0830327,121.5173502,1,24,1,0,1,2,1,3,1,8,1,2,1,0,1,2,1,4,1,99,1,17
士林區,房地(土地+建物)+車位,臺北市士林區環河北路三段１１５號三樓,15.56,住,1110905,3,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930518,139.87,3,2,2,1,1,21070000,163656,坡道平面,26.4,2500000,63.33,0.0,12.82,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,111,93,18,1,0,0,0,107.12,0.0,527000,25.0850044,121.5063243,1,14,1,0,1,1,1,0,1,2,1,1,1,0,1,1,1,2,1,66,1,6
北投區,房地(土地+建物),臺北市北投區尊賢街２５１巷１６號四樓,17.5,住,1110908,4,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660415,49.43,2,2,1,1,0,8000000,161845,無車位,0.0,0,49.43,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,66,45,0,1,0,0,107.12,0.0,526000,25.1177414,121.5057325,1,28,1,0,1,2,1,2,1,3,1,0,1,0,1,0,1,4,1,54,1,4
北投區,房地(土地+建物),臺北市北投區尊賢街２４１巷８號四樓,27.5,住,1110921,4,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651231,76.39,2,1,1,1,0,12380000,162063,無車位,0.0,0,76.39,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,65,46,0,1,0,0,107.12,0.0,526000,25.1165016,121.5070284,1,25,1,0,1,2,1,4,1,3,1,0,1,0,1,1,1,5,1,68,1,8
士林區,房地(土地+建物),臺北市士林區天母東路５０巷２０之１３號,10.66,其他都市土地使用分區,1110907,1,8,華廈(10層含以下有電梯),其他主要用途,鋼筋混凝土造,670404,75.82000000000001,2,2,2,1,1,18500000,243999,無車位,0.0,0,61.01,7.16,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,111,67,44,0,0,1,0,107.12,0.0,527000,25.1172401,121.5333238,1,21,1,0,1,1,1,0,1,8,1,1,1,0,1,1,1,3,1,118,1,20
大安區,房地(土地+建物),臺北市大安區仁愛路四段１３７號六樓之３,13.04,住,1110906,6,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660404,110.25,3,2,1,1,1,38680000,350839,無車位,0.0,0,80.74,0.0,6.37,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,66,45,1,0,0,0,107.12,0.0,704000,25.0381003,121.5508814,1,22,1,1,1,2,1,27,1,9,1,1,1,0,1,3,1,5,1,350,1,122
內湖區,房地(土地+建物),臺北市內湖區文湖街２１巷８２弄２５號二樓,16.97,住,1110916,2,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110715,77.28,0,0,0,0,1,15750000,203804,無車位,0.0,0,38.39,5.86,2.95,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,111,111,0,0,0,1,0,107.12,0.0,593000,25.0895353,121.5607673,1,14,1,0,1,1,1,4,1,3,1,0,1,0,1,0,1,1,1,21,1,9
